name,cyrillic_name,population,latitude,longitude,state,country,percentageOfSessions
Honobod,Хонобод,2416,40.1922611,70.5927368,Suġd,Tajikistan,
Surhakčašma,Сурхакчашма,2415,38.553401,68.4843291,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Huroson,Хуросон,2414,37.9809102,68.69658,Hatlon,Tajikistan,
Obilurd,Обилурд,2414,38.9063183,70.1340178,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Deḩķonobod,Деҳқонобод,2413,37.4801337,68.6250132,Hatlon,Tajikistan,
Boturobod,Ботуробод,2411,37.8127807,68.8950565,Hatlon,Tajikistan,
Ġeš,Ғеш,2409,38.194463,70.0650568,Hatlon,Tajikistan,
Tutk,Тутк,2405,39.8722726,69.0213129,Suġd,Tajikistan,
Çangalak,Ҷангалак,2403,38.6826148,68.7838682,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navrūz,Наврӯз,2402,37.6986944,68.6481119,Hatlon,Tajikistan,
Navdī,Навдӣ,2401,38.0110073,68.8077233,Hatlon,Tajikistan,
Suġdiën,Суғдиён,2400,40.4871699,69.4308689,Suġd,Tajikistan,
Boġiston,Боғистон,2400,37.619955,69.6017948,Hatlon,Tajikistan,
Mirzočūl,Мирзочӯл,2400,38.5530083,68.6662908,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čuķuraki Bolo,Чуқураки Боло,2399,38.5513845,68.5187873,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sepula,Сепула,2396,39.8948102,69.0110632,Suġd,Tajikistan,
Sajhun,Сайхун,2395,40.3150654,70.3731178,Suġd,Tajikistan,
Ķavunteppa,Қавунтеппа,2394,37.8764586,68.763383,Hatlon,Tajikistan,
Gulobod,Гулобод,2392,37.1793833,69.1654439,Hatlon,Tajikistan,
Sarkor,Саркор,2388,38.5045403,68.1977498,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Durahšon,Дурахшон,2385,38.6182297,69.4715875,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ohtok,Охток,2384,38.5882955,68.8625502,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩaštiâk,Ҳаштияк,2381,40.1891924,69.2590706,Suġd,Tajikistan,
Orçonikidze,Орҷоникидзе,2381,37.4985471,68.6195037,Hatlon,Tajikistan,
Čorsū,Чорсӯ,2377,39.3014473,71.5307406,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kommunist,Коммунист,2375,37.6129738,68.63621,Hatlon,Tajikistan,
Puligirdob,Пулигирдоб,2372,39.2511803,67.6680436,Suġd,Tajikistan,
Ūzbekonteppa,Ӯзбеконтеппа,2372,38.4362373,68.1103334,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
16-solagii Istiķloliât,16-солагии Истиқлолият,2369,37.2268212,69.1384172,Hatlon,Tajikistan,
Çoni Sonī,Ҷони Сонӣ,2366,37.8168471,68.8088045,Hatlon,Tajikistan,
Ķahramon,Қахрамон,2357,40.5983494,70.4527402,Suġd,Tajikistan,
Vahdat,Вахдат,2357,37.535117,68.5613785,Hatlon,Tajikistan,
Ķaḩramon,Қаҳрамон,2354,38.4820842,68.7438795,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Madm,Мадм,2347,39.4135979,68.3331875,Suġd,Tajikistan,
Tūda,Тӯда,2347,39.8582587,69.0341616,Suġd,Tajikistan,
Piskokat,Пискокат,2345,40.8412973,70.5507298,Suġd,Tajikistan,
Somoniën,Сомониён,2341,40.2335799,70.3480245,Suġd,Tajikistan,
Hušvaķt,Хушвақт,2339,37.7803704,68.63365,Hatlon,Tajikistan,
Būston Sulajmonova,Бӯстон Сулаймонова,2335,37.9562435,68.7991001,Hatlon,Tajikistan,
Čašmasor,Чашмасор,2335,38.33872,69.0826283,Hatlon,Tajikistan,
Meḩtarī,Меҳтарӣ,2332,38.6076278,68.9098554,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kampinķal'a,Кампинқалъа,2332,38.5320346,68.6705333,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sarobī,Саробӣ,2331,39.8084958,68.8366664,Suġd,Tajikistan,
Navkor,Навкор,2331,37.8135198,68.72648,Hatlon,Tajikistan,
Ḩilolī,Ҳилолӣ,2331,37.3751732,68.667018,Hatlon,Tajikistan,
Doġiston,Доғистон,2330,37.9088643,70.0181962,Hatlon,Tajikistan,
Kalinin,Калинин,2329,37.4918394,68.6266706,Hatlon,Tajikistan,
Âkkadin,Яккадин,2328,37.4152931,68.558821,Hatlon,Tajikistan,
Daḩbed,Даҳбед,2327,38.5348963,68.2926372,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šūroobod,Шӯрообод,2322,37.8425389,70.0505362,Hatlon,Tajikistan,
Čirtak,Чиртак,2322,38.5219733,69.0293255,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vahië,Вахиё,2318,37.1628696,69.1848254,Hatlon,Tajikistan,
Èngels,Энгелс,2316,37.4632308,68.6127697,Hatlon,Tajikistan,
Ozodī,Озодӣ,2315,38.3452777,69.0657669,Hatlon,Tajikistan,
Safarmat,Сафармат,2313,37.5636778,69.3701573,Hatlon,Tajikistan,
Mullomir,Мулломир,2312,40.731977,70.1589603,Suġd,Tajikistan,
Ne'matulloi Asadullo,Неъматуллои Асадулло,2310,37.9734305,68.6780828,Hatlon,Tajikistan,
Aliboj,Алибой,2310,38.4895232,68.8253916,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sariosiëb,Сариосиёб,2309,37.8790342,69.7647308,Hatlon,Tajikistan,
Ūrtabuloķ,Ӯртабулоқ,2308,37.2580605,69.0701183,Hatlon,Tajikistan,
Safedorak,Сафедорак,2305,40.3576186,70.452341,Suġd,Tajikistan,
Âhtan,Яхтан,2303,40.0346685,69.1132336,Suġd,Tajikistan,
Guliston,Гулистон,2301,37.6422583,69.4553109,Hatlon,Tajikistan,
Zarnisor,Зарнисор,2300,40.6528731,69.6010518,Suġd,Tajikistan,
Zarafšon,Зарафшон,2300,39.2163342,68.5291935,Suġd,Tajikistan,
Pušiëni Miëna,Пушиёни Миёна,2300,38.0402182,69.7941915,Hatlon,Tajikistan,
Roḩi Lenin,Роҳи Ленин,2296,38.0101005,68.9096076,Hatlon,Tajikistan,
Boġiķozī,Боғиқозӣ,2294,40.266004,69.613741,Suġd,Tajikistan,
Çūjbor,Ҷӯйбор,2286,37.3821301,68.6884756,Hatlon,Tajikistan,
Sadoķat,Садоқат,2285,37.5271784,69.3506983,Hatlon,Tajikistan,
Timošenko,Тимошенко,2282,37.576237,68.6295069,Hatlon,Tajikistan,
Miriškori Poën,Миришкори Поён,2280,40.2534614,69.5920305,Suġd,Tajikistan,
Būston,Бӯстон,2272,37.5894032,69.4461398,Hatlon,Tajikistan,
Ramazon Fajzov,Рамазон Файзов,2269,37.8369387,69.7089178,Hatlon,Tajikistan,
Kadara,Кадара,2267,38.9845549,70.290531,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Obodī,Ободӣ,2264,39.8782308,69.0046232,Suġd,Tajikistan,
Âkkasada,Яккасада,2264,39.444216,67.4930015,Suġd,Tajikistan,
Ḩamid Barotov,Ҳамид Баротов,2261,37.8682237,69.6498009,Hatlon,Tajikistan,
Obšoron,Обшорон,2261,37.6265229,69.4860383,Hatlon,Tajikistan,
Sangķal'a,Сангқалъа,2260,38.5445826,68.1895931,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sajrob,Сайроб,2258,37.9254078,68.8693161,Hatlon,Tajikistan,
Vaḩdat,Ваҳдат,2255,37.4990102,68.14053,Hatlon,Tajikistan,
Korez,Корез,2251,38.1276489,69.3363322,Hatlon,Tajikistan,
Gulobod,Гулобод,2249,38.5475503,69.047333,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šūriën,Шӯриён,2249,38.1100171,68.4599271,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hitoj,Хитой,2248,40.0727713,69.4526002,Suġd,Tajikistan,
Navobodi Bolo,Навободи Боло,2248,37.6351212,69.3795104,Hatlon,Tajikistan,
Muškrūd,Мушкрӯд,2241,37.9733351,68.7247213,Hatlon,Tajikistan,
Kapalī,Капалӣ,2241,39.1114131,70.8280923,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Guliston,Гулистон,2240,37.7306539,69.5721323,Hatlon,Tajikistan,
Pahtakor,Пахтакор,2240,37.2279904,69.166416,Hatlon,Tajikistan,
Bomġūra,Бомғӯра,2240,38.6121072,69.0944348,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sabzazor,Сабзазор,2239,38.0619385,68.6226522,Hatlon,Tajikistan,
Navobod,Навобод,2237,37.7062301,68.6712478,Hatlon,Tajikistan,
Bulëni Bolo,Булёни Боло,2236,38.0562676,69.4375464,Hatlon,Tajikistan,
Pahtaobod,Пахтаобод,2234,37.3189907,68.7186038,Hatlon,Tajikistan,
Furķat,Фурқат,2233,38.0918614,68.9389991,Hatlon,Tajikistan,
Sarikištii Bolo,Сарикиштии Боло,2233,38.4606642,68.6960831,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķūrġonča,Қӯрғонча,2227,40.3190386,70.4073901,Suġd,Tajikistan,
Maksim Gorkij,Максим Горкий,2227,37.9305276,68.7664779,Hatlon,Tajikistan,
Bahtobod,Бахтобод,2224,37.9634656,69.7938431,Hatlon,Tajikistan,
Korezi Poën,Корези Поён,2224,37.9355818,69.7908194,Hatlon,Tajikistan,
Kočon,Кочон,2223,39.0544929,70.3854248,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čamaniston,Чаманистон,2221,38.5430213,68.5930201,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Boġiḩabib,Боғиҳабиб,2215,37.9121326,69.8232554,Hatlon,Tajikistan,
Ḩosilot,Ҳосилот,2214,38.5257907,68.4687847,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čuķurak,Чуқурак,2214,38.5390848,68.5005849,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Buzbit,Бузбит,2210,38.5006222,68.9904059,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Asror Paçabov,Асрор Паҷабов,2206,37.5026824,68.5336146,Hatlon,Tajikistan,
Ūzbekiston,Ӯзбекистон,2206,38.4968157,68.6232242,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ostona,Остона,2205,37.8992233,69.2753858,Hatlon,Tajikistan,
Nurato,Нурато,2204,40.2522296,69.4836488,Suġd,Tajikistan,
Dastgiraki Poën,Дастгираки Поён,2203,38.3680645,69.0500538,Hatlon,Tajikistan,
Šahtër,Шахтёр,2203,37.5602525,68.6021196,Hatlon,Tajikistan,
Mašrabov Imom,Машрабов Имом,2200,37.2439289,69.1072372,Hatlon,Tajikistan,
Lenin,Ленин,2196,37.6110021,68.6444068,Hatlon,Tajikistan,
Bobosafol,Бобосафол,2193,37.6122887,69.422816,Hatlon,Tajikistan,
Daḩana,Даҳана,2191,38.392253,69.2920969,Hatlon,Tajikistan,
Çafr,Ҷафр,2190,39.0938713,70.5913613,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Firdavz,Фирдавз,2187,37.8188629,68.8285534,Hatlon,Tajikistan,
Gulhanī,Гулханӣ,2184,38.4668225,68.5810796,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daḩâki Poën,Даҳяки Поён,2180,39.8214625,68.989957,Suġd,Tajikistan,
Bolševik,Болшевик,2180,37.640425,68.6036819,Hatlon,Tajikistan,
Hoçai Isḩoķ,Хоҷаи Исҳоқ,2178,38.0175708,69.8401832,Hatlon,Tajikistan,
Ķumsangir,Қумсангир,2175,37.4223742,68.6636134,Hatlon,Tajikistan,
Gulobod,Гулобод,2174,38.4972151,68.8380516,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Humdon,Хумдон,2172,38.9010702,70.1312058,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bobosurhon,Бобосурхон,2161,38.6668046,68.63102,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Moḩi Nav,Моҳи Нав,2160,38.4592497,68.2093168,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Guliston,Гулистон,2159,37.1903688,69.1952316,Hatlon,Tajikistan,
Huštoiri Muhlon,Хуштоири Мухлон,2158,40.0495157,69.1509677,Suġd,Tajikistan,
Pahtakor,Пахтакор,2158,37.820561,68.658677,Hatlon,Tajikistan,
Čortuti Poën,Чортути Поён,2158,38.5263675,68.7101874,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Fajzoba,Файзоба,2157,38.5008407,68.8154713,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Fajzbahš,Файзбахш,2156,38.1031558,69.3178103,Hatlon,Tajikistan,
Çavonī,Ҷавонӣ,2153,38.3351848,69.0000231,Hatlon,Tajikistan,
Andarsoj,Андарсой,2152,40.0706993,69.4401491,Suġd,Tajikistan,
Guliston,Гулистон,2151,39.7897764,68.7868678,Suġd,Tajikistan,
Kamongaron,Камонгарон,2151,38.5531168,68.9613694,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩalķaçar,Ҳалқаҷар,2149,37.9552901,68.6722519,Hatlon,Tajikistan,
Ķosimobod,Қосимобод,2149,38.3645407,68.6382628,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Bakaron,Бакарон,2146,38.6158424,69.0300663,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ajnī,Айнӣ,2143,37.7070564,68.6428881,Hatlon,Tajikistan,
Vahdat,Вахдат,2141,39.7874231,68.8486352,Suġd,Tajikistan,
Navobod,Навобод,2140,39.7199868,68.9487816,Suġd,Tajikistan,
Ġajratšo Davlatov,Ғайратшо Давлатов,2139,37.8344486,68.726979,Hatlon,Tajikistan,
Lučob,Лучоб,2135,38.702627,68.6810427,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Safedob,Сафедоб,2130,37.6544506,69.5355515,Hatlon,Tajikistan,
Âkkačuġuz,Яккачуғуз,2130,38.689956,68.7088894,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķal'ača,Қалъача,2129,40.5587548,70.3959607,Suġd,Tajikistan,
Kamoli Huçandī,Камоли Хуҷандӣ,2129,38.5078735,68.3082144,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Daraiob,Дараиоб,2128,37.8647065,70.0185087,Hatlon,Tajikistan,
Said Karomatullo,Саид Кароматулло,2127,37.7004339,68.63431,Hatlon,Tajikistan,
Mehrobod,Мехробод,2123,37.7873114,68.7354344,Hatlon,Tajikistan,
Hoçamūso,Хоҷамӯсо,2121,38.5296083,68.5708221,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Budinobod,Будинобод,2120,38.2794674,69.0406219,Hatlon,Tajikistan,
Firištī,Фириштӣ,2120,38.5983375,69.0044743,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Navbaḩor,Навбаҳор,2111,37.799396,69.6912294,Hatlon,Tajikistan,
Imoni A'zam,Имони Аъзам,2110,38.5383649,68.280528,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Hurmī,Хурмӣ,2109,39.2639651,67.6758488,Suġd,Tajikistan,
Ķandak,Қандак,2109,38.7568436,69.7004205,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Madaniât,Маданият,2107,38.5374505,68.2982238,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Nurbahš,Нурбахш,2105,37.9831677,69.3147507,Hatlon,Tajikistan,
Veškand,Вешканд,2103,39.4454532,68.3357624,Suġd,Tajikistan,
Kūldoman,Кӯлдоман,2103,37.2815126,69.0667054,Hatlon,Tajikistan,
Daštiķozī,Даштиқозӣ,2101,39.4594269,68.054929,Suġd,Tajikistan,
Tursunzoda,Турсунзода,2101,39.7502914,68.7807057,Suġd,Tajikistan,
Bedak,Бедак,2101,39.0401511,70.3616658,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čamanzor,Чаманзор,2099,38.5302398,68.5073898,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Činor,Чинор,2098,39.4836569,67.5801226,Suġd,Tajikistan,
Sarikençe,Сарикенҷе,2096,39.2470089,71.5221664,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Zong,Зонг,2091,37.0336305,72.6314273,Kūḩistoni Badahšon,Tajikistan,
Šarifī,Шарифӣ,2091,38.5376412,68.3245593,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Surhob,Сурхоб,2090,39.6927699,69.0825038,Suġd,Tajikistan,
Kūčaikalon,Кӯчаикалон,2089,40.2591765,69.5929961,Suġd,Tajikistan,
Ḩaķiķat,Ҳақиқат,2089,38.5119753,68.8761742,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Vaḩdat,Ваҳдат,2086,38.5084198,68.1195938,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sarazm,Саразм,2085,39.5109612,67.4167165,Suġd,Tajikistan,
Ḩaëti Nav,Ҳаёти Нав,2083,37.5931874,68.8340695,Hatlon,Tajikistan,
Sahovat,Саховат,2083,37.653471,69.3954749,Hatlon,Tajikistan,
Sūfiën,Сӯфиён,2080,39.4896722,67.6934652,Suġd,Tajikistan,
Čašmai Kulol,Чашмаи Кулол,2080,38.7119088,69.6268857,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩazorčašma,Ҳазорчашма,2078,37.4679752,68.612882,Hatlon,Tajikistan,
Osmondara,Осмондара,2071,37.8462425,69.2730397,Hatlon,Tajikistan,
Ângiër,Янгиёр,2067,37.5464053,68.7684624,Hatlon,Tajikistan,
Šajhmuzaffar,Шайхмузаффар,2067,38.4763652,68.2113084,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩavdaksoj,Ҳавдаксой,2064,37.5535591,68.7840435,Hatlon,Tajikistan,
Firdavsī,Фирдавсӣ,2062,38.1112416,68.9446201,Hatlon,Tajikistan,
Kūlčašma,Кӯлчашма,2060,38.1520923,70.0209974,Hatlon,Tajikistan,
Bakavul,Бакавул,2058,38.6674007,68.8019657,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Šahdbor,Шахдбор,2058,38.5484104,69.0058595,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Dilbar,Дилбар,2057,37.7873482,68.8318462,Hatlon,Tajikistan,
Ķaḩramon,Қаҳрамон,2057,37.2770002,68.1310071,Hatlon,Tajikistan,
Ġofilobod,Ғофилобод,2056,38.144161,70.0082577,Hatlon,Tajikistan,
Mahševat,Махшеват,2051,39.1202983,68.4782695,Suġd,Tajikistan,
Būston,Бӯстон,2051,38.0423906,68.7935214,Hatlon,Tajikistan,
Kaftarhona,Кафтархона,2051,37.9121093,69.7205582,Hatlon,Tajikistan,
Okbuloķ,Окбулоқ,2050,38.2836059,69.7020298,Hatlon,Tajikistan,
Ḩalķarf,Ҳалқарф,2049,39.046785,70.361652,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Pravda,Правда,2047,37.9291759,68.8260116,Hatlon,Tajikistan,
Istiķlol,Истиқлол,2047,37.8214128,69.5265535,Hatlon,Tajikistan,
Aral,Арал,2047,37.9028815,69.5772453,Hatlon,Tajikistan,
Madaniât,Маданият,2047,38.5255786,69.0122045,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Aliçon,Алиҷон,2043,38.1702438,69.3988047,Hatlon,Tajikistan,
Pildoni Bolo,Пилдони Боло,2043,39.1668827,71.0703564,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ķajnama,Қайнама,2041,38.2386416,69.0450309,Hatlon,Tajikistan,
Sajdalī Tabarov,Сайдалӣ Табаров,2041,38.5713692,68.2930013,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Iftihor,Ифтихор,2040,38.4439748,68.1385036,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Čavliboī,Чавлибоӣ,2038,38.5905799,68.6781051,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
8 Mart,8 Март,2037,37.8243578,68.6693415,Hatlon,Tajikistan,
Ķal'a,Қалъа,2036,39.1223661,70.8390683,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ravot,Равот,2032,40.3584042,69.8839784,Suġd,Tajikistan,
Zarkūḩ,Заркӯҳ,2031,40.1761302,70.610332,Suġd,Tajikistan,
Navzamin,Навзамин,2031,38.0343087,68.7227002,Hatlon,Tajikistan,
Meḩrobod,Меҳробод,2029,38.6476186,68.7139359,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Harangoni Bolo,Харангони Боло,2028,38.6780927,68.8650968,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Tanobčii Poën,Танобчии Поён,2027,37.9738611,69.574675,Hatlon,Tajikistan,
Čorsū,Чорсӯ,2025,37.2627911,69.0750321,Hatlon,Tajikistan,
Navoī,Навоӣ,2025,37.4423808,68.6571616,Hatlon,Tajikistan,
Safar Amiršoev,Сафар Амиршоев,2024,38.0827883,69.8675858,Hatlon,Tajikistan,
Roḩi Nav,Роҳи Нав,2024,38.5523413,68.3822327,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baḩoriston,Баҳористон,2022,38.013224,68.8354124,Hatlon,Tajikistan,
Bunaj,Бунай,2021,38.4297531,71.5544661,Kūḩistoni Badahšon,Tajikistan,
Baland,Баланд,2021,40.1866223,70.5853553,Suġd,Tajikistan,
Būzahona,Бӯзахона,2020,37.7152157,69.7186628,Hatlon,Tajikistan,
Daštikol,Даштикол,2019,40.0962444,69.1410507,Suġd,Tajikistan,
Ûkorihoça,Юкорихоҷа,2018,37.2706199,69.0861691,Hatlon,Tajikistan,
Mingdona,Мингдона,2014,39.4776185,67.9565272,Suġd,Tajikistan,
Mullodavlat,Муллодавлат,2012,38.5279058,68.9382515,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Baķoī,Бақоӣ,2011,38.4980633,68.1409,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Orçonikidze,Орҷоникидзе,2008,37.7685979,68.6306582,Hatlon,Tajikistan,
Baḩor,Баҳор,2008,38.5465023,68.9852832,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Kalfisobod,Калфисобод,2005,38.1586808,69.0017535,Hatlon,Tajikistan,
Osmonbika,Осмонбика,2004,37.9970455,69.7622193,Hatlon,Tajikistan,
Navobod,Навобод,2003,38.564314,69.0885159,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Istiķlol,Истиқлол,2001,37.9445154,68.8188381,Hatlon,Tajikistan,
Faīzobod,Фаӣзобод,2000,40.1149288,69.2661334,Suġd,Tajikistan,
Išķobod,Ишқобод,1995,37.9505952,68.2928471,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Guliston,Гулистон,1994,37.6967668,69.5635487,Hatlon,Tajikistan,
Zulmobod,Зулмобод,1992,38.360635,69.0461889,Hatlon,Tajikistan,
Ķazoķobod,Қазоқобод,1992,37.6186083,68.7193692,Hatlon,Tajikistan,
Čavolaj,Чаволай,1992,38.6278735,68.809772,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Sangiston,Сангистон,1991,39.3917319,68.5879518,Suġd,Tajikistan,
Zebon,Зебон,1991,39.4454821,67.5946603,Suġd,Tajikistan,
Ķullo,Қулло,1990,39.0537881,70.4148552,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Pançosiëbi Bolo,Панҷосиёби Боло,1986,37.8475759,69.7431229,Hatlon,Tajikistan,
Labidarë,Лабидарё,1983,40.697302,70.725495,Suġd,Tajikistan,
Ângiboġ,Янгибоғ,1983,38.4783474,68.2660161,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
Ḩavaskor,Ҳаваскор,1981,37.8042381,68.7575305,Hatlon,Tajikistan,
Lenin,Ленин,1979,37.8173787,68.8509546,Hatlon,Tajikistan,
Tilloi Safed,Тиллои Сафед,1978,38.4915274,68.9676017,Šaḩrḩo va Noḩiâḩoi Tobei Çumḩurī,Tajikistan,
