Name,Latitude,Longitude,Population
Membrillal,8.3174187,-82.5609611,25
Salsipuedes,8.2954941,-82.5496851,25
Sigüa,8.7419203,-82.2700673,25
El Puerto,8.221468,-81.817138,25
Guineal,8.3180784,-82.0403506,25
El Bolo,8.2044276,-81.6917465,25
Celorio,8.0227095,-78.2928967,25
Estopillan,8.577336,-78.2653536,25
Alto de La Laguna,7.7983893,-80.7312372,25
Filo Llano,7.6848507,-80.8199598,25
Los Higos,7.8870922,-80.8640068,25
Los Arenales,7.7925502,-80.9149853,25
El Cruce de Montero,7.7985004,-80.281069,25
Loma Panama,7.7399734,-80.4592182,25
Pantano o Via Limon,7.5192926,-80.0290534,25
Rio Munoz,7.6224731,-80.103751,25
El Cigüa,7.4430692,-80.3164754,25
Las Huertas,7.4602831,-80.4062133,25
Cerro Cabra 2,8.9204634,-79.6366398,25
Los Raudales,8.8484732,-80.1221479,25
Tapagra,9.1488188,-79.1895181,25
Terable  o La Puente,9.2277915,-78.9714829,25
Gaspar Sabana,9.2446432,-79.1102067,25
Tranca,8.9827772,-79.0163152,25
Manuel Antonio,9.0485638,-79.0375116,25
Quebrada Seca 1,9.0282918,-78.9288787,25
Palmita,9.0309838,-78.6703396,25
Mata Redonda,9.0347962,-79.5446954,25
El Cortezo,8.5170861,-80.0747113,25
Jobo Dulce,8.6105933,-80.0351294,25
La Botijuela,8.2873586,-80.8043949,25
La Galera,8.4035196,-80.7964435,25
El Portuguez,8.3403523,-80.7530993,25
El Barrero 1,8.2466646,-80.8748898,25
Carabajal,8.385925,-80.8337983,25
Los Llanitos,8.2701827,-81.24174,25
San Javier,8.3786397,-81.3011735,25
Los Canillos,8.3325052,-81.160917,25
Bella Vista,8.0686626,-81.2173348,25
La Chuita,8.1539634,-81.2512141,25
Picador,8.1671275,-81.3609988,25
El Junquito o Los Vasquez,8.2003589,-81.2929368,25
El Salero Abajo,8.1635985,-81.3379352,25
Santa Ana,8.1986995,-81.3567625,25
Zapote,8.0858351,-81.5799596,25
El Machito,8.086349,-81.4024974,25
Limon Seco o Nuevo Limon,8.2399051,-81.4348451,25
La Falua,7.9494621,-81.5117055,25
El Centro o El Centro de los Almacigos,7.560495,-81.1080987,25
El Ranchito,7.5270486,-81.1975147,25
El Roble,7.568939,-81.1275941,25
Chorrerita,7.9602136,-81.1440316,25
El Palmar,7.9044301,-81.1448512,25
Muelas,8.529179,-81.1086802,25
Jalobra,7.9492264,-80.9652252,25
Pinas,7.91664,-80.9847708,25
Las Piedras,7.9816378,-81.3151066,25
Alto Calidonia,7.9473446,-81.3990277,25
La Curena,7.7907285,-81.4326668,25
Las Canoas,7.7124211,-81.3079638,25
Juncal,8.0996321,-81.3678775,25
Miraflores,8.1325422,-81.329005,25
La Laguna,8.1105743,-81.3662791,25
Puerto Tebario,7.7178164,-80.9942245,25
Nurdup o Isla Pino,9.4593779,-78.9402211,25
Chichica,8.477719,-81.9358806,25
Boca de Quebrada Capitan,8.4976839,-81.8559468,25
Quebrada Canita,8.4065963,-81.6347861,25
Cerro Armado,8.2892838,-81.7061261,25
Culantro,8.5457344,-81.5688739,25
Llano Carrizo,8.5291108,-81.604672,25
Boca de Hormiga,8.3822861,-81.8078578,25
Paso de Chonte,8.7313893,-81.3970871,25
Llano Bonito,8.7550974,-81.4011987,25
Playa de San Pedro,8.8214814,-81.5392765,25
Sanury o Dos Bocas,9.4799888,-82.7929241,24
Cerro El Vigia,8.2622013,-80.5235652,24
Las Palmillas,8.1935524,-80.5393318,24
Villa,8.6491066,-80.5807433,24
Berme Arriba,8.5440411,-80.5041744,24
El Hueco,8.5977741,-80.5326374,24
El Chorro,8.646433,-80.4320858,24
El Higuito,8.6283202,-80.5019438,24
Gaita,8.4805036,-80.740192,24
Quebrada El Calabazo,8.3862934,-80.680999,24
Alto del Mora,8.896644,-80.2150232,24
El Quebraon,8.9155305,-80.2782715,24
Los Organos,9.0445004,-80.1850709,24
Ranguillero,9.0399282,-80.1811837,24
Brillante,9.1781863,-80.1026554,24
El Granadino,9.0927421,-80.2477056,24
El Quebraon,9.0991123,-80.2524568,24
Los Ticocles,8.9001727,-80.433967,24
Miguelito,8.9699762,-80.3739273,24
Las Corrientes,9.0261961,-80.2394649,24
Boca del Bateal,8.9760058,-80.3800551,24
La Hormigosa,9.1038433,-80.2116354,24
Castillito,9.0877339,-80.1964068,24
Mangote,8.381709,-82.4018397,24
Los Naranjos,8.4019597,-82.2776194,24
Guayabo Negro,8.6803988,-82.2417571,24
Alto de Cerro Viejo,8.2513637,-81.5995028,24
El Mamey,7.4752761,-78.0086037,24
Gregorio Diaz,8.4678321,-78.0649324,24
Quebrada Cana Blanca Arriba,8.5982514,-78.267644,24
Coredo,8.5750571,-78.1763536,24
Los Nunos,8.619631,-78.1776447,24
El Comanda,8.0677656,-77.7574388,24
Loma Redonda o Los Bartolos,7.7084232,-80.8344955,24
La Cutarra,7.6720324,-80.7254657,24
El Guayabito,7.6894746,-80.6045628,24
Los Ajies,7.7513722,-80.5858657,24
La Llanita,7.5757955,-80.7006838,24
El Asomadero,7.573675,-80.3392706,24
El Paradero,7.7353226,-80.5005194,24
Cedro Abajo,7.7713485,-80.4965424,24
La Lajita,7.616899,-80.6133063,24
El Tabano,7.5661166,-80.1811927,24
Venancio,7.4007371,-80.3290224,24
Brisas del Paraiso,8.9867924,-79.74573,24
Tres Hermanas Arriba,8.9090289,-80.1079151,24
Bajo Bonito,9.1562992,-78.9342673,24
La Tronosa,9.2578166,-79.0405089,24
Ensenada Rica Arriba,8.9534329,-78.9313218,24
Agua Buena,8.8208416,-79.9113385,24
Algarrobo,8.5278251,-80.0253459,24
Alto del Mamey,8.6334887,-80.0610585,24
El Nispero,8.6131587,-80.0921954,24
El Tambor,7.9747373,-80.9380006,24
Los Guaimy,7.9734954,-80.9217945,24
La Mata,8.3082892,-80.7353383,24
Rodeo Viejo,8.384603,-80.7369656,24
El Flor,8.3971629,-81.3416832,24
El Pedregoso,8.2486816,-81.2620932,24
San Pablo,8.1954259,-81.2498515,24
El Barrero 1,8.1358886,-81.284032,24
Santa Rita,8.1495667,-81.3143244,24
Quebrada Meregildo,8.2241702,-81.2826577,24
El Maranon de Campana,8.1464543,-81.384187,24
El Zancudo,8.143124,-81.5772005,24
Alto del Prado,8.2379316,-81.5127273,24
Boca del Monte,8.0810476,-81.5372832,24
Rosario,7.8530517,-81.5463832,24
La Bramona Arriba,8.0595768,-81.6225888,24
Escoba,8.0903116,-81.595899,24
Alto Limon,8.0724095,-81.5418839,24
Pueblo Nuevo,7.9333466,-81.0231495,24
Llano Harino,8.0435158,-81.1463065,24
Loma Blanca,7.9556373,-81.1427522,24
Los Ruices,7.9045627,-81.1375321,24
La Pomarosa,8.0204928,-81.1189836,24
Los Martinez,8.010229,-81.1393517,24
Pan de Azucar 2,8.219311,-80.982457,24
Los Gonzalez Arriba,8.2815371,-81.0392082,24
La Laguna,8.5094523,-81.0888191,24
El Penon,8.4740657,-81.1170511,24
Majaguillal,7.8469728,-81.4984614,24
Las Penas,8.0351869,-81.2854321,24
El Martin,7.9079926,-81.3145066,24
El Cacao,8.1165185,-81.2764654,24
Rio Negro 1,7.638243,-80.9754469,24
Quebrada Penca,8.5884725,-82.0287833,24
Ceiba,8.5561673,-81.9908633,24
Cabecera de Quebrada Ocho,8.5656714,-81.9474872,24
El Pote o Bode,8.5056771,-81.5620981,24
Llano Caballo,8.4379534,-81.5308657,24
Quebrada Maquenco,8.346137,-81.7342169,24
Gitderi,8.5222274,-81.6608154,24
Algarrobo,8.4614366,-81.7717254,24
Cerro Palma,8.3873392,-81.803329,24
El Canal 2,8.936164,-81.7639172,24
Gualaquita o Nutivi,8.9615981,-82.205247,24
Mananti Centro,8.8721462,-81.9194877,24
Quebrada Chogorro,8.8166405,-82.042906,24
Sibin,8.8751702,-81.8961079,24
Quicatubite,8.848607,-81.8966779,24
Joguatary,8.8150699,-81.9121783,24
El Desierto,9.128659,-82.3549251,23
El Chiru,8.5705888,-80.1485607,23
Valle Alegre,8.5795261,-80.4383882,23
Santa Cruz,8.6683475,-80.4569729,23
Corotu,8.6164837,-80.4993887,23
Cerro Hacha o El Hacha,8.7519002,-80.5908294,23
El Espino,8.2790026,-80.5522416,23
Guayabital o Las Penas,8.3725202,-80.6842675,23
Santa Barbara,8.3799244,-80.6950469,23
Llano Bonito o Hato Bonito,8.4587908,-80.6461177,23
Las Lajas,8.4660801,-80.3694816,23
Cabecera de Zarati,8.6372245,-80.1511645,23
Trinidad de los Lagos,8.9769068,-79.9948389,23
La Bandera,9.4199918,-79.5595864,23
Cacao,9.1826263,-80.0916528,23
Las Cruces,8.9313729,-80.303814,23
Calabazal o Cabezones,8.3415569,-82.5098859,23
Finca San Isidro,8.8031854,-82.6688418,23
Mata de Piro,8.5953632,-82.5101848,23
Playa Rincon,8.2211852,-82.1339958,23
Bajo de Cerro Negro,8.3218641,-81.6124486,23
Naranjal,7.9920335,-78.2917659,23
Quebrada Seca,8.4014019,-77.985515,23
Aruza del Medio o Pueblo Nuevo,8.3814687,-77.9405141,23
Clarita  Centro,8.908091,-78.1516233,23
Quebada Grande  1,8.8735929,-78.1630842,23
Quebrada Nevera,8.8027578,-78.2913738,23
Llano Bonito,8.5739969,-78.2405052,23
Quebrada Dorotea o Dorotea,8.5898077,-78.2309975,23
Manantial,8.6980942,-78.1003665,23
Sabanas,8.7536079,-78.200614,23
Aligandi,8.2024095,-77.7751725,23
Sansoncito Arriba,8.4047175,-77.9111773,23
El Faro,7.9959089,-80.3935325,23
Las Huertas,7.75776,-80.9266711,23
Llano Amador,7.7831051,-80.7834943,23
El Gallo,7.7202234,-80.7122377,23
Rio Abajo,7.7165444,-80.6296149,23
La Legua,7.8204583,-80.6258835,23
Finca Senales,7.9107646,-80.7890756,23
Altos de los Gringos,7.8636975,-80.8139689,23
Correa,8.0748455,-80.5976375,23
El Pilon,7.8442029,-80.71309,23
Taboga,7.5806951,-80.4384458,23
La Cucharita,7.78133,-80.2297249,23
Cerro Agudo,7.6911652,-80.3143244,23
Bajo El Guasimo,7.653789,-80.349741,23
Los Dominguez,7.5726712,-80.3122507,23
El Cerrud,7.7171364,-80.3470949,23
Corozal Abajo,7.756643,-80.4556469,23
El Comun,7.752771,-80.5582237,23
El Hato,7.7850316,-80.5524403,23
Tebario,7.6615894,-80.5779489,23
El Quira,7.4680863,-80.6225443,23
Los Aromos,7.4679186,-80.6565547,23
La Tablita,8.7403086,-79.9037035,23
La Faustina,8.5716414,-79.8684232,23
El Tigre Arriba,9.0755084,-79.0395081,23
El Gorgas,9.1411017,-78.8328826,23
Rio Sereno 2,8.8725964,-78.4268077,23
Bajo del Jobo,8.5875935,-80.0018468,23
Cerro Agu,8.4197279,-80.7609787,23
Juan Lucas,8.4284466,-80.764109,23
El Pato,8.3505795,-80.7425649,23
Charrasleo,8.4460005,-80.807169,23
El Mangal,8.3931383,-81.2655869,23
Bajo Palo Verde,8.3994853,-81.4284005,23
Corozal,8.0687501,-81.2063967,23
Tierra Blanca,8.2103038,-81.2356452,23
Campana,8.1360004,-81.3940612,23
El Salitre,8.0787324,-81.3925816,23
Cerro Mono,8.0661542,-81.5530711,23
La Mancha o Zapotalito,7.9624959,-81.5905555,23
La Gabina,7.5643705,-81.1937117,23
Los Yanez Abajo,7.9557232,-81.1540266,23
Junquito o Junco,7.9012272,-81.1569801,23
Paso Hondo,8.3330544,-80.9687567,23
Calle Larga,8.7795996,-81.085362,23
Alto Maranon,8.740679,-81.1329732,23
San Bartolo,8.7588418,-80.9685685,23
Carrisillal,8.6433231,-81.2112702,23
Chorrillito,8.4001202,-80.9839558,23
Canales de Tierra,7.7464483,-81.5793937,23
El Barniz,8.0946181,-81.3375582,23
El Guayabo,8.1002324,-81.3522517,23
El Pinal 2,8.08192,-81.2939454,23
Zapotal,7.5375045,-80.9087975,23
Cana Blancal,7.4682343,-80.7689878,23
Tubuala,9.5095687,-79.0449193,23
Quebrada Tigre,8.6102708,-82.0133785,23
Quebrada Perico,8.5961554,-82.0245322,23
Quebrada Pifa,8.3702654,-82.0286085,23
Quebrada Tigra,8.3725542,-82.0260771,23
Simglimbada,8.4295733,-81.6674495,23
Cerro Cacicon,8.3415819,-81.7084758,23
Salitre,8.386819,-81.6238373,23
Ojo de Agua,8.4330506,-81.5797167,23
Cerro Mesa,8.3824417,-81.7998157,23
Cerro Negro,8.3407031,-81.8273903,23
Paso Venao,8.4520617,-81.5223231,23
Tebujo,8.5318246,-81.5028308,23
Becativi,8.8879587,-81.8482528,23
Cumingote,8.86458,-81.7660705,23
Corari,8.7929971,-81.8116159,23
Cano Escondido,8.7704063,-81.3049305,23
Potet,9.0223349,-81.7160041,23
Cuglugroy,8.8155165,-81.7170052,23
Boquet Bay,9.4276049,-82.3008148,22
Changuinola Arriba,9.1804422,-82.4870147,22
El Muro,9.5517073,-82.7421903,22
Boca de Yorkin,9.5685312,-82.8800442,22
Fabrega,9.1731945,-82.6940679,22
El Carrizal,9.2201911,-82.371228,22
La Palma,8.5134217,-80.5200954,22
El Silencio,8.5992875,-80.622697,22
San Miguel,8.4254779,-80.5536634,22
La Sardinosa,8.5007143,-80.7815409,22
Andariel,8.4503309,-80.6680743,22
Honduras,8.5895306,-80.6850232,22
Los Barrios,8.5796412,-80.7312604,22
Campo Alegre,8.9576496,-80.2596253,22
Uracillo 2,8.8188916,-80.1925614,22
Cabecera de Riecito,8.8911619,-80.2431672,22
Alicia,8.7344926,-80.3801316,22
La Hicotea,9.115769,-80.1401931,22
Quebrada La Coca,9.0714085,-80.2965832,22
Colorao,8.8459694,-80.6988087,22
La Palmita de Donoso,8.989084,-80.321899,22
La Coca,9.1024549,-80.2174603,22
Quebrada Canoa,9.5663117,-79.5326498,22
Picy o El Maranon,9.5698919,-79.3916158,22
Proyecto Majagua,8.3638979,-82.8806302,22
Finca Eureca,8.8279727,-82.6247646,22
Coibita o Nuevo San Carlito,8.4982127,-82.4651699,22
Dos Brazos de Esti,8.6166536,-82.243969,22
Cana Blanca,8.550535,-82.2171388,22
Chalapa,8.6801941,-82.2905676,22
Hato Ruiz,8.2475584,-81.8154929,22
La Sana,8.3279572,-82.0390978,22
Cerro Pipa o Quebrada Escoba,8.2798649,-81.5635274,22
Santa Marta o Flor de Laguna,8.8615452,-78.1403746,22
Finca Coredo,8.5631863,-78.1548071,22
Sanson Abajo,8.4270106,-77.8374951,22
Esquiguita,7.8257805,-80.6569593,22
El Mamey,7.6345773,-80.7618273,22
Los Negros,7.8436205,-80.878795,22
La Arena o La Arenita,7.9223708,-80.8966954,22
Juncalito,7.8215075,-80.6145841,22
Los Toretos,7.6678622,-80.4274503,22
El Tollao,7.9456874,-80.3943785,22
El Pixvae,7.5761062,-80.5455146,22
Quebrada Fria,7.6767612,-80.4817387,22
Los Ajies,7.6214102,-80.5726675,22
Santa Librada,7.5115443,-80.1363109,22
Finca Las Lajitas,7.6603507,-80.1040103,22
El Bebedero,7.4107819,-80.4528913,22
Los Bijaguales,7.4327266,-80.5316343,22
Agua Buena,7.4459994,-80.3514444,22
Quebrada Aguacate,9.2157226,-79.0222161,22
Via Panamericana,9.1720732,-79.1036811,22
San Agustin o Canchigua,9.1692494,-78.9251037,22
Valle Rico o Valle Riquito,9.047915,-78.8230234,22
Camaron,9.2166856,-79.0806241,22
Bonete,9.2091694,-79.0965726,22
El Ciruelito,8.5653931,-80.0816054,22
Hacienda Las Lagartijas,8.5171555,-79.9398162,22
El Sierral,7.9930167,-80.9358934,22
La Canoa,8.0075815,-80.9047142,22
Barrerito,8.4838914,-80.911762,22
Maranon,8.3179399,-80.9198945,22
Garabatillo,8.4182564,-80.8402008,22
Cocuyal,8.3281583,-81.4674548,22
El Barrerillo,8.250271,-81.119477,22
Filipinas,8.302361,-81.1129975,22
El Hacha,8.3532757,-81.1209673,22
Las Barria,8.13305,-81.2043689,22
Llano Largo 2,8.1361915,-81.3727862,22
Alto de La Arena,8.1058646,-81.5937442,22
La Sabaneta,8.1405989,-81.5706769,22
Alto del Salado o El Pinto,8.0596144,-81.6082308,22
El Barrero,7.9716955,-81.5067822,22
El Bongo,7.9057736,-81.1399306,22
Pocri,7.9022683,-81.1423921,22
El Ciri,8.3428005,-80.940354,22
Los Hatillos,8.3136987,-80.9853288,22
Los Jimenez,8.3656104,-81.1171269,22
Tercer Brazo Mulaba,8.5316041,-81.1540226,22
Bambu,8.6454181,-81.2026074,22
Boca de Caloveborita,8.7005333,-81.2040019,22
El Gabriel,7.7747314,-81.0624869,22
Los Duendes,7.822531,-80.9677675,22
Entradero de los Duendes,7.8274816,-80.981351,22
Naranjo Arriba,7.9564963,-81.3818175,22
Bubicito,7.9525142,-81.4505543,22
La Paja o Palmas Bellas,7.8156098,-81.1820814,22
Los Mangos,8.1115411,-81.2652336,22
Toribio Arriba,7.5541473,-80.8956912,22
Tup Orocua o Tup Suit Bipi o Tup Suit Chico,9.5214016,-79.0547988,22
El Palmarito,8.5418737,-82.0330001,22
Cerro Gato 1,8.448137,-82.0444446,22
Cacicon,8.371337,-81.9804257,22
Diente de Cucaracha,8.5324397,-81.8943918,22
Bajo de Cerro Pita,8.5431915,-81.8941803,22
Llano Caracol o Cerro Pita,8.5464566,-81.9061116,22
Quebrada Piru,8.298959,-81.7591498,22
Bajo Mono,8.5259774,-81.6392704,22
Cerro Gavilan,8.2771034,-81.72856,22
Capacho,8.4104687,-81.7562972,22
Llano Guabal,8.4204185,-81.4387359,22
Bajo Palo Verde,8.3996639,-81.4269394,22
Alto Güibale,8.5210826,-81.3684968,22
Rio Coy,8.9323087,-81.9555355,22
Dubute,8.8643588,-81.7635986,22
Quebrada Arena u Omanigote,8.5486833,-81.7659978,22
Cerro Ceniza,8.6320986,-81.7342628,22
Cerro Roble,8.5464477,-81.7870757,22
Cerro Tijera,8.5731632,-81.7383203,22
Mirundi,8.6184914,-81.7746511,22
Rio Guariviara,8.9001575,-82.0182247,22
Barrancon,8.8084073,-81.5280293,22
Ramas del Guabo,8.7862467,-81.4831783,22
Sardina,8.7506169,-81.5606829,22
Soroni,8.7939022,-81.6278914,22
Picara,8.8488366,-81.7047607,22
Tebatus,8.9024082,-81.7382876,22
Toronte,8.7967927,-81.6872947,22
Quebrada Nigua,9.2801637,-82.3991028,21
Bris,9.4871949,-82.8955412,21
La Montanuela o Los Martinez,8.5511612,-80.1732655,21
Cano Sucio,8.7214326,-80.6201655,21
Zancudo,8.7662439,-80.5845303,21
San Cristobal,8.3547104,-80.5485505,21
Los Torres,8.4762529,-80.7719986,21
El Pedregoso,8.4241734,-80.6404035,21
El Pedregoso,8.547949,-80.6961466,21
Las Tozitas,8.3858706,-80.6895171,21
El Barrero,8.959028,-80.1626545,21
El Faldar,8.9679905,-80.2448568,21
Cartagenita,9.2598843,-79.8145612,21
Piedrota,9.0437048,-80.1578885,21
El Cope,9.1483889,-80.3448393,21
Los Farallones,9.076155,-80.2835537,21
Agua Fresca,9.0492806,-80.2990172,21
Las Mananitas,8.9987707,-80.2621037,21
Rio Madre Vieja,9.4352636,-79.7457079,21
Divisa,8.3154965,-82.9812419,21
El Macano,8.6305192,-82.3979889,21
Residencial Montana de Caldera,8.6624092,-82.4152608,21
La Yeguada,8.3911223,-82.4580464,21
Paso Pina,8.4556433,-82.4314935,21
El Letrero,8.6457287,-82.2094149,21
Las Huacas,8.5354024,-82.1862188,21
Bajo Bonito,8.4933784,-82.1863494,21
Ola,8.2788063,-81.7454321,21
Bajo Caisan,8.7298802,-82.7906241,21
Fonseca,8.2811327,-82.0603343,21
Rio Colorado Arriba,8.1390019,-78.0486694,21
Quebrada Limon Arriba,8.8501497,-78.2732096,21
El Cedro,8.8225495,-78.1663433,21
Primavera,8.5779175,-78.2211173,21
El Ciruelito,8.7210759,-78.0895191,21
Roman,8.6526098,-78.2552048,21
Rincon de Juan Diaz,7.7472291,-80.83895,21
La Miel,7.7760488,-80.8956319,21
Cerro La Vaca,7.7905382,-80.8313234,21
El Suay Arriba,7.7792287,-80.814766,21
La Pacora 1,7.7561776,-80.7352933,21
Las Matas Abajo,7.6579246,-80.7334863,21
El Pixvae,7.7410805,-80.6634908,21
Los Bajos,7.7559557,-80.573811,21
Cerro Peludo,7.6098892,-80.6689216,21
La Cal,7.9230145,-80.7753114,21
El Rodeo de las Huacas,7.9573441,-80.8783499,21
El Jobo o Los Guitierrez,7.7967605,-80.3675638,21
El Meso,7.6171694,-80.3809533,21
Los Solices de Sarzavilla,7.8043636,-80.2478174,21
Cocobo,7.8229571,-80.5328107,21
Atalayita,7.8707677,-80.5337142,21
El Guayacan,7.7817819,-80.5131137,21
Las Vidas,7.4260991,-80.6508166,21
La Volteada de Cerro Cabra,8.9056783,-79.6316817,21
Alto de Campana,8.7135726,-79.8798532,21
La Caja de Agua,8.6868615,-79.91559,21
Bonete,9.2093204,-79.1026851,21
Quebrada Seca 2,9.085954,-79.094855,21
Santa Ana o Las Vegas,9.020325,-78.9188647,21
San Jose,9.0258609,-78.9581955,21
Homenaje,8.8641062,-78.5467825,21
Santa Cruz,8.9358928,-78.189832,21
Bajo de las Bateas,8.4903242,-80.0374562,21
La Rivera,8.2960807,-80.8467808,21
Loma Llana,8.5046688,-80.9055132,21
Los Hoyitos,8.2584854,-80.8550794,21
Las Palmitas,8.3813993,-80.852105,21
La Sabaneta,8.3507867,-81.1780877,21
Las Mesitas,8.2724569,-81.2372868,21
El Cerezo,8.4417989,-81.4107965,21
Cortaderal,8.1772181,-81.2482515,21
La Chuita,8.1591751,-81.2511033,21
Caimito Centro,8.2582685,-81.4033424,21
Cerro Iguana,8.3880137,-81.5217004,21
El Hato,8.2754611,-81.4967255,21
Manicuca,8.0466648,-81.5065727,21
La  Higuerilla,7.9557949,-81.1047293,21
El Restringue,7.898179,-81.1417358,21
Cerro Largo,8.2473753,-80.9540857,21
El Titi,8.219909,-80.8912008,21
Los Quiel,8.3840743,-81.1184803,21
El Quinol,8.2565151,-81.0164146,21
Los Munoz,8.3207285,-81.0851445,21
Rincon,8.5041679,-81.0885672,21
El Portete,8.8155155,-81.0639394,21
Guazarito No.2,8.6960181,-81.1932754,21
Ortiga Arriba,8.5922406,-81.1887476,21
El Quirri,7.9585926,-80.9580355,21
La Botija,8.0419005,-81.0099378,21
Cativito,7.7090426,-81.4544843,21
Cabecera de Lovaina,7.8821207,-81.47205,21
El Llano,7.9191422,-81.347233,21
La Divisa,7.8927799,-81.3687537,21
Bajos del Rio Utira,7.976888,-81.250747,21
Panamaito,8.0658964,-81.2352155,21
Petengue,8.011612,-81.2730728,21
Salitre,7.7786315,-81.3445313,21
Infiernillo o Nuevo Paraiso,7.7671716,-81.3550407,21
La Pita,7.6581997,-80.9488782,21
Angulon,7.6910606,-80.9679367,21
Morbepdupu o Cambombia,9.4772448,-78.7129788,21
Quebrada Palma,8.5386808,-82.0055854,21
Corocito,8.3644409,-81.9844281,21
Cerro Balsa,8.5511535,-81.9461074,21
Bajo Cabuya,8.495884,-81.5869767,21
Llano Horcon,8.4649194,-81.5408639,21
Quebrada Arena 2,8.3040191,-81.6002362,21
Quebrada Puerco,8.3068592,-81.5937473,21
Bajo Bano,8.5507602,-81.5872328,21
Quebrada El Coco,8.4536392,-81.428602,21
Llano Bonito 2,8.2626549,-81.4496959,21
Alto Cana,8.5238002,-81.3899817,21
Tubonte,8.698747,-81.7872694,21
Nuribota,8.7807867,-81.8182999,21
Remedio,8.6241527,-81.7472663,21
Quebrada Pez,9.0275731,-81.8301437,21
Caracol 2 o Chelele,8.7083106,-81.3948741,21
Cerro Puerco,8.7767612,-81.6548157,21
Librate,8.8311531,-81.5783126,21
Muate,8.831801,-81.7097217,21
Quebrada Alvarez,9.2872899,-82.1249455,20
Bella Vista o Bay View o Punta Bermudez,9.2227371,-82.284259,20
Buena Vista,9.2155601,-82.2601001,20
Finca Carlos Peterson,9.2632952,-82.2938002,20
Isla Tigre,9.3932234,-82.4739066,20
Bajo de La Cruz,8.5369605,-80.1001601,20
Bijao,8.4010127,-80.07265,20
El  Tigrero,8.5981475,-80.681472,20
La Mesita,8.5019366,-80.6564368,20
Santa Cruz,8.5344423,-80.3198749,20
Gatun High,9.2710945,-79.9136244,20
Gatuncillo Arriba,9.3512301,-79.6102832,20
Cano Quebrado,9.1791187,-80.0341381,20
Paulino,9.2016973,-80.0444535,20
Tagualito,9.1435368,-80.0378189,20
El Estillero,9.0197216,-80.1269994,20
Cano del Rey o Las Mercedes,9.0363461,-80.2191771,20
El Rondon,9.0113041,-80.3770526,20
Rio Tumba,9.5451793,-79.2524976,20
Rangallosa o El Progreso,9.5181467,-79.2250437,20
Boqueron Viejo,8.519237,-82.5935038,20
Las Planuras,8.5767886,-82.7731247,20
